,iv_surface,skew,slope,log_returns
12,"[[0.73852305 0.46309152 0.16351896 0.04455952        nan]
 [0.93639628 0.53075139 0.3178898         nan 0.14726302]
 [0.90007706 0.63562741 0.00567009 0.07254338 0.1218038 ]
 [       nan        nan        nan 0.07396797 0.17041475]
 [0.94223505 0.4872617  0.29109577 0.0491566  0.13371656]]",,-0.026794034515369547,0.0014724427023881776
13,"[[0.96347874 0.6089562  0.25047489 0.07973857 0.19257164]
 [1.01579944 0.56962476 0.26324375 0.08982684 0.21918715]
 [1.17842614 0.57349985 0.11904796 0.11126482 0.22009132]
 [0.94602794        nan 0.20350916 0.1311728  0.19897526]
 [1.0165473  0.61013128 0.20188841 0.06988819 0.23346395]]",,-0.06135534532834783,-0.001172738844377136
14,"[[1.08426345 0.6590536  0.23491302 0.01110472 0.04737282]
 [1.14199415        nan 0.39397661 0.01532994 0.03277964]
 [1.09439006 0.63232792 0.27131394 0.01658839        nan]
 [1.16560162 0.6725434  0.26418157 0.01558009 0.05484142]
 [1.13964657 0.70574649        nan 0.03875568 0.06342267]]",0.06430008629466227,,0.0032265750779259727
15,"[[1.19545942 0.90110043 0.16460479 0.02469827 0.11144357]
 [1.30095815 0.67413902 0.34030526        nan 0.14416559]
 [1.13282395 0.74464623 0.27328333 0.02942366        nan]
 [1.23263654 0.66935075 0.40155843 0.08524884 0.13618274]
 [1.2240121  0.74121666 0.24130574 0.07034466 0.11277942]]",-0.10950748103694552,-0.09899952231294751,-0.004974871527422434
16,"[[0.98338945 0.76304478 0.29122585 0.04923961        nan]
 [1.17465771 0.83781804 0.27183599 0.0368982  0.10764855]
 [1.01461156 0.52247222 0.42068896 0.02763971 0.09403846]
 [1.02778005 0.66467716 0.2706843  0.02658372 0.09144357]
 [1.17808028 0.55309074 0.00348616        nan        nan]]",0.04836242271248081,-0.268349830106605,0.0021907567785826687
17,"[[1.24265103 0.53328351 0.29053413 0.00416269 0.02871371]
 [1.32809456 0.71940455 0.28445458 0.01936372 0.03313652]
 [1.23433708 0.76188631 0.31101023 0.01265464 0.03928934]
 [1.10691131 0.77573257 0.23289128 0.02296142 0.04131226]
 [1.25539446 0.72697121        nan 0.01381158 0.04862234]]",0.1434942952245269,,-0.0031409302559841866
18,"[[1.32741261 0.70724135        nan 0.09349985 0.08849529]
 [1.2171145  0.87489559 0.3977083  0.02199993        nan]
 [1.21436991 0.77391229 0.41743084 0.00346578        nan]
 [1.2586904  0.58531628 0.39665226 0.21937041 0.09414473]
 [1.50907853 0.93942324        nan        nan 0.08976592]]",-0.21367931896286485,,-0.0004428453604792599
19,"[[1.34873902 0.79769598        nan 0.05270191 0.22483778]
 [1.29262844 0.77738737 0.46582032 0.16951669 0.2118968 ]
 [1.27428692 0.77482733 0.37957864 0.12772965 0.19801105]
 [1.58895176 0.80074209 0.35175738 0.07224266 0.28450993]
 [1.29697711 0.88856256 0.32257053 0.0252637         nan]]",0.012492336720600739,-0.14324979403390758,0.002650867174462458
20,"[[1.36880035 0.64470356 0.36485625 0.09314651        nan]
 [1.45151131 0.92530055 0.2986232  0.08563615 0.22103453]
 [1.23771589 0.87747425 0.2943369  0.07112728 0.3125685 ]
 [1.40949441 0.77162632 0.34839512 0.07484037 0.26738278]
 [1.31277274 0.80317314 0.29337104 0.11919146 0.22908532]]",-2.145286145449621e-06,-0.0052521651055474905,0.004189336073178305
21,"[[1.2317838  0.70770683        nan        nan 0.08590891]
 [1.30921642 0.85289389 0.46616919 0.03810956 0.16451478]
 [1.24019828 0.89920212 0.4191141  0.21929783 0.16704916]
 [1.46558705 1.00262604 0.35461124 0.02409239        nan]
 [1.42914221 0.7973575  0.44261487 0.18527128 0.17337921]]",0.13465558211184875,-0.02355432248158751,0.0003414228961084797
22,"[[1.53210855 1.07522172 0.44694891 0.06482921 0.02625859]
 [1.5046141  1.02047469 0.63250586        nan 0.02372643]
 [       nan 0.72681378        nan 0.22808021 0.04264119]
 [1.38559184 0.95811875 0.46250101 0.27582788 0.01545689]
 [1.42548823 0.90226398 0.6448726  0.32854486 0.04186841]]",-0.1213555741732778,0.01236673969283486,-0.0003068028640206779
23,"[[1.74887392 1.2643518  0.66193833        nan        nan]
 [1.43187359 1.15170531 0.48668082 0.09481832        nan]
 [1.63900454 0.98369535 0.62350307 0.28240715 0.10687361]
 [1.51149494 1.03645495 0.77445821 0.38331676 0.19220378]
 [1.90543938 1.06080537 0.62987611 0.29188029 0.13531306]]",-0.44788910994136494,0.1431952921674562,0.0010891925193485391
24,"[[1.51030169 1.14051283 0.43775743 0.11270978        nan]
 [1.49492823 0.90220711 0.44493595 0.1563611  0.1830277 ]
 [1.76277984 1.02521492 0.57124281 0.02592343 0.15767021]
 [1.60084245 1.0496566  0.36281177 0.         0.17602303]
 [1.70518579 0.82103524        nan 0.08420285 0.113126  ]]",0.16201652957387214,,0.0008599661657548095
25,"[[1.69445171 1.13125923 0.5207409  0.08764534 0.07665208]
 [1.67303203 1.14139714 0.45076444 0.11141039 0.05038572]
 [1.93807743 1.16357322 0.62167983 0.12477949        nan]
 [1.86113152 0.96823626 0.44016851 0.02140605 0.09955469]
 [1.86460356 1.17394949 0.61185677 0.15225167 0.06803554]]",0.033246589570377016,0.16109233400557843,0.002149166240906145
26,"[[1.63909331 0.96281584 0.44786611 0.10970894 0.22840336]
 [1.60705785 1.28438106 0.5016832  0.14068344 0.16345159]
 [1.62231431 1.02455708 0.26430686 0.06831868 0.28297186]
 [1.48605142 1.05443927 0.58807571 0.07614854 0.13239734]
 [1.6859927  0.89795676 0.44356919 0.10040456 0.22119486]]",-0.09893034590894684,-0.05811400993953486,-0.0006142565838927961
27,"[[0.43654627 0.28672991 0.18195232 0.19851026 0.33895721]
 [0.47687084 0.26374347 0.16809572 0.2630996  0.3303627 ]
 [0.45799886 0.27760977 0.15749379 0.23933726 0.29393453]
 [0.44929905        nan 0.16606712 0.22141984 0.30839663]
 [0.44591453 0.29174756        nan 0.29179851 0.36798335]]",,,-0.0029998292536293778
28,"[[1.69596621 0.89948575 0.63166282 0.27768996 0.01008451]
 [1.60962144 1.21441318 0.56556879        nan        nan]
 [1.68266598 1.04371239 0.82131249 0.41059706 0.02997808]
 [1.74600149 0.94172427 0.62639699 0.23471542        nan]
 [1.58520582 1.25856737 0.64403849        nan 0.01470112]]",-0.27289257038392084,0.07846969530494474,0.0018911040387763983
29,"[[0.45400445 0.27292546 0.16780896 0.27357021 0.32721751]
 [0.54056979 0.30644955 0.15057261        nan        nan]
 [0.48226604 0.27728511 0.21079046 0.25292068 0.38303214]
 [0.50285771 0.33794955 0.17301594 0.26211191 0.41468   ]
 [0.57341128 0.3298781  0.18245545 0.33015195 0.39570034]]",-0.13509711809101194,0.0318828425922745,-0.0007794125433429553
30,"[[0.45595412 0.29966012        nan 0.25543458 0.34229475]
 [0.44745701 0.25643757 0.15490605 0.25612687        nan]
 [0.40518443 0.25577242 0.17839925 0.25654729        nan]
 [0.48270451 0.32328229 0.18347864 0.22303409 0.33043455]
 [0.44941598 0.30723433 0.18280357 0.26799189 0.33383064]]",-0.13335453616961224,0.027897519336538584,2.2144095153587453e-05
31,"[[0.39412985 0.22537782 0.16753568 0.23725075 0.31232137]
 [0.42174801 0.29709108 0.154576   0.19905762 0.30618544]
 [0.4680775  0.28029296 0.16322622 0.27150708 0.32795245]
 [0.42375374 0.28904232 0.18482574 0.23454657 0.32925923]
 [0.39444569 0.23997291 0.17528373 0.27164854 0.29454841]]",-0.1575778686382598,0.02070772294433809,0.0006775625173064561
32,"[[1.71077372 1.05353383 0.55711086        nan 0.16742237]
 [1.70875882 0.80346069 0.42156782 0.16668277 0.26222024]
 [1.46831552 1.08836652 0.53020117 0.09692343 0.19286183]
 [1.67896812 0.96390228 0.49277988 0.02154164 0.13002234]
 [1.60173346        nan 0.46262718 0.15298063 0.27292357]]",-0.021599556773615136,0.04105935824412743,0.0028172558681201706
33,"[[0.4458104  0.27673561 0.17864363 0.2382766  0.33677185]
 [0.47820318 0.30553567 0.15609714 0.2367993         nan]
 [0.51210296 0.25831575 0.16906451 0.20873551        nan]
 [0.44425119 0.2065037  0.17141142 0.2988992  0.34984082]
 [0.40321129 0.30415041 0.19104879 0.27848912 0.33075665]]",-0.21760916830309474,0.034951650219257585,0.0036242958634765026
34,"[[0.40728381 0.25574398 0.16183225 0.23347805 0.28935946]
 [0.37820023 0.29362247 0.15054355 0.2066528  0.30248931]
 [0.42622274 0.2626691  0.16408697        nan 0.27607458]
 [0.36959325 0.23197959 0.1793522  0.24508953        nan]
 [0.34330568        nan 0.17123052 0.20581443        nan]]",-0.18590716833273502,0.02068697201798486,-0.0010280130978680504
35,"[[0.42835329 0.24007162 0.15012999 0.20706476 0.30765766]
 [0.41006216 0.29428272 0.17203242 0.25442128 0.32010794]
 [0.42473431 0.27580351        nan 0.25767161 0.31299279]
 [0.44607729 0.29443644 0.17280276 0.22629868        nan]
 [0.36291605 0.23209697 0.16293551 0.23984626 0.32123709]]",-0.13873387913121168,-0.009096914678026008,0.004905834648799751
36,"[[0.51225131 0.275429   0.18160489 0.27271388 0.3710512 ]
 [0.50531917 0.30579764 0.18845249 0.23982317 0.32966282]
 [0.47256384 0.28718671 0.16413076 0.22125714 0.38936995]
 [0.50885993 0.4034127  0.17719089 0.30404509        nan]
 [0.51931444 0.34112286 0.16630765 0.26781276 0.3787903 ]]",-0.12750708543560357,-0.02214483983821086,0.0014691462566515153
37,"[[1.96306328 1.24595562 0.73577772 0.43386051 0.06099654]
 [1.72665871        nan 0.6492577  0.28857121 0.01155087]
 [1.97443814 1.32937639 0.7747902  0.24091782        nan]
 [1.77230574 1.18718694 0.85914193        nan 0.01845965]
 [       nan 0.96505092 0.60303266        nan 0.05828406]]",,-0.04622504383316639,0.0006838149774235457
38,"[[1.70706526 1.11618388 0.7714885         nan 0.0189353 ]
 [2.04700649 1.056935   0.66486431 0.32474333 0.06509668]
 [1.93868126 1.30127765 0.50476093 0.1440975         nan]
 [1.77851303 0.93703221 0.52948493 0.11842957 0.06266092]
 [1.63635296 1.09591681 0.55970391 0.17254527 0.07076121]]",-0.12018361307832626,-0.10516040776134561,-0.003141822932343864
39,"[[1.98120842 1.19221305 0.74765768 0.22917625        nan]
 [1.95375111 1.58472212 0.85140553 0.39482581 0.11654382]
 [1.76187999        nan        nan        nan 0.09667769]
 [2.00140593 1.33324583 0.70162695 0.52954107 0.15951563]
 [1.84941765 1.38797138 0.72565257 0.36524424        nan]]",-0.2997745723281147,-0.12575296138936354,-0.0013794384333879145
40,"[[1.88318089 1.3390437  0.70633363 0.3242721  0.0747821 ]
 [1.91291867 1.22670403 0.61951234        nan 0.08033405]
 [1.63382636 1.36256108 0.72065149 0.3823311  0.21556294]
 [2.00874999 1.17718761 0.60378389 0.24196826 0.08750099]
 [1.8578753         nan 0.9010972  0.39030642        nan]]",-0.13617421868465762,0.28158485511033204,0.0017562012798923324
41,"[[1.69273435 1.22803021 0.73112564 0.0934329  0.18534573]
 [1.72313811 1.00239193 0.42838323 0.36425624        nan]
 [1.65303651 1.14196337 0.57138273 0.2237078         nan]
 [1.67868712 0.99184347 0.64038893 0.15022576 0.15243668]
 [1.58239131 1.11963057        nan 0.31112087 0.09481261]]",-0.21958007364411725,,0.0044421531218847825
42,"[[1.66899379 1.03108827 0.5333855  0.0833047  0.18993663]
 [1.76751964 1.11150598 0.52227087 0.02414729 0.30503193]
 [       nan 1.11499952 0.46071368        nan 0.2847386 ]
 [1.65575478 0.97941432 0.70949334 0.21124814 0.22868311]
 [1.40972625 1.04820785 0.41218252 0.15613707 0.20790656]]",-0.32541025180344985,-0.11008835330010602,-0.0008658759592671618
43,"[[1.40400519 1.00336996 0.34863849 0.09639703 0.23079869]
 [1.60020903 0.95742333 0.52992071 0.07796388 0.20476713]
 [1.529762   0.88627433 0.37199462 0.04681686 0.18092583]
 [1.47338471 1.08379166 0.47204606 0.12082812 0.13324036]
 [1.58210458 0.73378535 0.4280866  0.02030564        nan]]",0.009435707996974296,-0.10183410480579508,-0.0003136400126466524
44,"[[1.68297681 0.88349672 0.64456612 0.02619275        nan]
 [1.74274733 0.94453611 0.432692   0.08657543 0.0698638 ]
 [1.7105546  1.1508396  0.47575939 0.11203825 0.08398716]
 [1.73006691 1.15432868 0.57271331 0.24669745 0.10494425]
 [1.68957139 1.15643364 0.38200602 0.00345651        nan]]",-0.11889769851358278,-0.050685982404898244,-0.0029907388659949088
45,"[[1.43654972 0.96655135 0.45426843 0.06750212 0.14694447]
 [1.515022   0.93494912 0.33200301 0.0813687  0.20119648]
 [1.55993885 0.88752145 0.35102127 0.09621885 0.18398878]
 [1.49438741 0.96268166 0.43422824 0.09751488        nan]
 [1.55249256 0.87624289 0.45498854 0.0522174  0.17654548]]",-0.0016448462983241208,0.1229855361945924,-0.002123558986143549
46,"[[1.74924207 1.04824304 0.64702185 0.0244085  0.17215784]
 [1.66476305 1.11697746 0.72061427 0.22141357 0.23186968]
 [1.57473626 1.08680753 0.56037329 0.27678066 0.12483025]
 [1.67165012 1.13120546 0.48018744        nan 0.18229216]
 [1.7247063  1.02302049 0.47901749 0.00345429        nan]]",,-0.2415967844988156,0.004959607747302941
47,"[[1.6399344  1.20932152 0.61318946 0.14016809 0.18470807]
 [1.77675363 1.17858113 0.5505875  0.18168309 0.19262534]
 [1.93232443 1.20294665 0.63325636        nan 0.09679802]
 [1.78604085 0.95771926 0.73689805 0.30254946 0.11085631]
 [1.7507091  1.18805204 0.42245944 0.02549658 0.12578891]]",-0.40931314834484656,-0.12812805632933333,-0.00338952935196194
48,"[[2.00012071 1.0958845  0.8194785  0.47865784 0.14346706]
 [1.94971006 1.293022   0.77681626        nan        nan]
 [1.87450176 1.30525013 0.61850464 0.35779899 0.00347477]
 [1.77543441 1.3654911  0.72973204 0.3035206  0.00980051]
 [1.7156057  1.30028992 0.91641178        nan        nan]]",-0.1987467862609802,0.13959551663751835,-0.0024355986181263207
49,"[[0.41629438 0.19606495 0.14228227        nan        nan]
 [0.40698473 0.24244195        nan        nan 0.29743789]
 [0.39450649 0.28016427 0.16944318 0.24414091 0.29364604]
 [0.40528502 0.27850959 0.17880462 0.21948534 0.33309097]
 [0.40438143 0.26797654 0.17115083        nan 0.3057375 ]]",-0.149292489063682,,0.005032824715623956
50,"[[0.4300242  0.27885142 0.15906026        nan 0.33989805]
 [0.41707704 0.25469846 0.17751698 0.23269597 0.32038843]
 [       nan 0.25978575 0.17576939 0.25839591 0.32201623]
 [0.39188471 0.3330031         nan        nan 0.28584356]
 [0.45755062 0.25183728 0.1707468  0.24063211 0.3028495 ]]",,-0.006770180401165865,0.0030208536110368917
51,"[[0.42311905 0.28693305 0.15883161 0.21960648 0.33194357]
 [0.39703153 0.23151527 0.19177318 0.22775081 0.32604998]
 [0.37628046 0.27691232 0.17839074 0.2518782  0.31455724]
 [0.36665538 0.21751253 0.16257522        nan 0.31116008]
 [0.46715259 0.25473045 0.16428676 0.28402687        nan]]",,-0.027486415450736018,-0.00037376991032772805
52,"[[0.49767114 0.34647985 0.16363959 0.26231569 0.36174155]
 [0.42661997 0.30636906        nan 0.25351963        nan]
 [0.44694633 0.29083156        nan        nan 0.36170816]
 [0.49895356 0.23640889 0.21106609        nan        nan]
 [0.558835   0.31349477 0.178299          nan 0.37089971]]",,,-0.0030383594422142466
53,"[[0.41284655 0.2607053         nan        nan        nan]
 [0.37937084 0.27132661 0.17561435 0.23623313 0.33814634]
 [0.45812311 0.25707627 0.17398972 0.24074127 0.31839375]
 [0.45889139 0.29436835 0.16836742 0.25596913 0.33013426]
 [0.41956006 0.32852582 0.17845475 0.25979467 0.32503695]]",-0.14916781283181094,0.0028404039685320515,-0.001722639575227829
54,"[[0.50887796 0.3073618  0.16863183 0.2443146         nan]
 [0.51603349 0.31996033 0.16515946        nan 0.38348219]
 [0.50655019        nan 0.20734486 0.25798671 0.35898826]
 [0.4315121  0.27720596 0.18000326 0.30982756        nan]
 [0.55308762 0.27619849        nan 0.27827435 0.3638146 ]]",-0.1963140577133071,,0.002961102124057503
55,"[[0.40064903 0.25963441 0.16588072 0.24577161 0.3156851 ]
 [0.42638921 0.27726932 0.17865262 0.22549457 0.34650236]
 [0.48513563        nan 0.17752877 0.24306974 0.29454502]
 [0.39906129 0.27254483 0.16125296 0.26369643        nan]
 [0.47660899 0.26856636 0.15977167        nan 0.33554733]]",-0.15682876174712093,-0.01888094735929982,0.004346876937343106
56,"[[2.0252318  1.28578206 0.80944833 0.24323786        nan]
 [1.99787627 1.3741434  0.62559785 0.41902227 0.06417091]
 [2.09197705 1.2428209  0.94616611 0.34095084 0.11060835]
 [2.12929449 1.50201351 0.79139061 0.27881827 0.05698695]
 [1.83330184 1.41647938 0.77263343        nan 0.11735579]]",-0.17979298713658742,0.14703558252068671,0.0014455906637256203
57,"[[2.05606674 1.58174197 0.85416165 0.38699025 0.11523774]
 [2.20997539 1.52087847 0.62328994        nan 0.07433805]
 [2.03589642 1.18202892 0.47257321 0.11534241 0.12524077]
 [2.14675784 1.3096713  0.7848928  0.30167434        nan]
 [2.22586606 1.49005214 0.6741791  0.18616882 0.09272792]]",-0.2808943172469627,0.05088916125970311,-0.0011833854130482116
58,"[[0.4172871  0.25228325 0.15173089 0.24732663        nan]
 [0.37553775 0.26268824 0.16916108 0.22099931 0.28367363]
 [0.32737962 0.2945914  0.16986836 0.2172701         nan]
 [0.37176654 0.21813742 0.18307238 0.24222852 0.31479944]
 [0.40216381 0.25376937        nan 0.22555015 0.2913935 ]]",-0.19511792642714898,,0.0011614101486081849
59,"[[0.52092642 0.34335424 0.16071904 0.27195781 0.3698759 ]
 [0.45914454 0.3754197  0.15415233 0.27286724 0.36994929]
 [0.48592755 0.24715285 0.18249885 0.26012202 0.35264774]
 [0.51091359 0.29587169 0.20529489        nan        nan]
 [0.52964269 0.33468232 0.21251014        nan 0.39569368]]",,0.05835780862954287,-0.0031041507725012383
60,"[[0.5196626  0.2556719  0.15386602 0.28860582        nan]
 [0.46728928 0.27738908 0.20871102 0.27853143 0.37868575]
 [0.4859     0.32460277 0.17943698        nan 0.3314617 ]
 [0.47614878 0.2770295  0.18257231 0.25151538 0.37467433]
 [       nan 0.33989896 0.18148494        nan        nan]]",-0.1698152505721402,-0.027226079130240277,-0.0006263380538597113
61,"[[       nan 0.2824978  0.13978857 0.26422235 0.33807933]
 [0.47320654 0.32946721 0.17620543 0.25257636 0.3104639 ]
 [0.49229225 0.273439   0.18032205 0.25830613 0.3252253 ]
 [0.42242427 0.26350142 0.18769982 0.22801917        nan]
 [0.41906176 0.20870899 0.16307357        nan 0.35557844]]",-0.16995869865317756,-0.013131866406256687,6.718871687508166e-05
62,"[[0.51929989 0.28182967 0.15724654 0.28719214 0.40738375]
 [0.4975429  0.30765858 0.19820251 0.2282916  0.34228593]
 [0.61996471 0.35951819        nan        nan 0.39751083]
 [0.48369572 0.29087683 0.18128255        nan 0.35944678]
 [0.56223481 0.31472062        nan 0.2809794         nan]]",,,-0.00323058583923844
63,"[[0.37313619 0.23184533 0.16248522 0.21939443        nan]
 [0.38374739 0.24186327        nan 0.23107468 0.30881561]
 [0.42066433 0.28104346 0.1635064  0.25638697 0.28074856]
 [0.37873403 0.2787089  0.1642862  0.19947294 0.29912716]
 [0.35125248 0.2566904  0.17978968 0.24051482 0.2977253 ]]",-0.12466821620608129,,0.001524899700305855
64,"[[0.55151892 0.28664801 0.16126356 0.20124678 0.37758404]
 [0.48287345 0.30749805 0.15834274 0.30255292 0.3452243 ]
 [0.48449309 0.27590999 0.18288024 0.2544065  0.34396305]
 [0.479917   0.33057876 0.17915017 0.2642258  0.39301685]
 [0.52184813 0.29783757 0.18572172 0.26278969        nan]]",-0.14597368839586666,0.027378978864641718,0.0032095503738879382
65,"[[0.44241799 0.25709625 0.18133623        nan 0.39331562]
 [0.57255287 0.31192564 0.1793424  0.26137364 0.39723934]
 [0.48711159 0.25856722 0.16026543 0.2919879  0.35881955]
 [0.54141102 0.3533294         nan 0.28236749 0.37275337]
 [0.52938923 0.36786793 0.19508369 0.29001963 0.35733679]]",,0.015741290783575307,0.0008624990484860785
66,"[[2.05308515 1.36053513 0.73772043 0.48370505 0.01238118]
 [1.94400266 1.32986429 0.9662403  0.30955247        nan]
 [       nan 1.3575834  0.81839892 0.41955798 0.15626295]
 [1.78732489 1.22723029 0.79978665 0.47546012 0.16199311]
 [1.81258726        nan 0.9178869         nan        nan]]",-0.42390156276001323,-0.04835339977418074,0.0022459834533123738
67,"[[1.70441233 1.26899081 0.52572102 0.05957608 0.07042976]
 [1.65234461 0.9395402  0.48165464 0.06185812 0.06899389]
 [1.71948292 1.1328357  0.49336525 0.02526842 0.08036893]
 [       nan 0.97738063 0.53419291        nan        nan]
 [1.80583126 1.09054355 0.70955191 0.18782491 0.09697807]]",,0.22789726905217889,-0.0033537819802690496
68,"[[1.81478828 0.93099668 0.56388041 0.15628414 0.28474937]
 [1.53828133 1.00490138        nan 0.28569585 0.217633  ]
 [1.59653473 1.24302312 0.41316937 0.27022002 0.10881194]
 [1.54704249 1.12412145 0.68752029        nan 0.11075406]
 [1.6398808  1.27220647 0.65139396 0.11733008 0.2257119 ]]",,,0.0005002940747032193
69,"[[0.44722158 0.27076733 0.20529669 0.26372369 0.36578223]
 [       nan 0.27190901 0.19829215 0.23067715 0.34808317]
 [0.47370621 0.27949484 0.16496863 0.27983125 0.40466027]
 [0.47633092 0.29761809 0.18162318        nan        nan]
 [0.51574814 0.36118803 0.18736428 0.3129691  0.35373372]]",,-0.010927874466659715,0.0002532978778041663
70,"[[0.40958979 0.20393579 0.15808915 0.21731073 0.28102525]
 [0.3673922  0.23905953 0.17186481 0.20596603 0.30104769]
 [0.36549795 0.25837181        nan 0.23535026 0.32676231]
 [0.40250735 0.30149833 0.16443979 0.24984502 0.29082548]
 [0.39413362 0.27867374 0.1789249  0.23906732        nan]]",-0.13861313258894742,0.007060087355777456,-0.003883447509559222
71,"[[0.42987054 0.31806985        nan 0.24395314 0.332919  ]
 [0.43774301 0.22601889 0.1824208         nan        nan]
 [0.39257196 0.32229407 0.17107658 0.23953192 0.32378524]
 [0.40752387 0.25817587 0.18012107 0.27935744        nan]
 [0.48598849 0.28838972 0.17734005 0.24840632        nan]]",-0.19071185665411236,-0.005080755218085126,-0.0008003083551346853
72,"[[1.61204686 0.90926524 0.4627617  0.06321278 0.10462309]
 [1.44482576 0.87522986 0.27726171 0.03840852 0.08469124]
 [1.41681573 0.83381863 0.53297592 0.01680893 0.12511137]
 [1.48464799 1.06582256 0.34637729 0.03000422 0.15740476]
 [1.55203935 1.01603491 0.46241537 0.09881774 0.16674687]]",0.17153188111179435,0.1851536663343532,-0.0011568586082994757
73,"[[1.54830916 1.03161504 0.55707067 0.18288937        nan]
 [1.58937223 1.17878235 0.50480655        nan 0.16481069]
 [1.51438965 1.0116892  0.68476513 0.23019331        nan]
 [1.64565941 0.96399319        nan 0.         0.09354719]
 [1.35466342 1.02536312 0.52953188 0.26376644 0.22267345]]",,0.024725329530783657,-0.007478737060311904
74,"[[1.64162549 0.95434852 0.46230977 0.08861554 0.00989257]
 [1.43269926 0.79982195 0.48961853 0.00246937 0.0286584 ]
 [1.27819234 0.95272932 0.53149797 0.25955432        nan]
 [1.56241689 0.94052944 0.30036478 0.11353627 0.03413311]
 [1.35291843 0.93160916 0.50877296 0.01246278 0.03252695]]",0.11313179848037713,0.01915442697726011,-0.0010166293083724513
75,"[[1.64116519 0.87772058 0.48331586        nan 0.17589858]
 [1.54007808 1.02151324 0.63955153 0.07691692 0.0983765 ]
 [1.51829528 0.96678581 0.57095281 0.19939206        nan]
 [1.46278552 0.91709207 0.5169072  0.22991325 0.16294258]
 [1.34469931 1.03546257 0.52294415        nan        nan]]",-0.1733177900483701,-0.11660737504769292,-0.003584481214837787
76,"[[1.52744195 0.88690978 0.40518838 0.02711733 0.16926644]
 [1.58285538 0.91875926        nan 0.09351136 0.11993334]
 [       nan 0.91139294 0.47043907 0.16338114 0.12292102]
 [1.3955137  0.94279829 0.53455386 0.0944305         nan]
 [1.46761657 1.07333885 0.4581873         nan        nan]]",-0.11036996099466156,,0.0005797097913626676
77,"[[1.45929281 1.09328278 0.48447938        nan 0.04468966]
 [1.58897206 0.95224083 0.37422866 0.05583473 0.06028043]
 [1.46470269 1.03055182 0.55510521 0.02262027 0.06902939]
 [1.42088009 0.88087011 0.60610878 0.11392628 0.04150086]
 [1.66809405 0.83850222 0.36360094 0.01905319 0.04508643]]",-0.22263686516529646,-0.010627717581017382,-0.0032561085217124278
78,"[[1.13620961 0.82004593 0.41804616        nan        nan]
 [1.47230411 0.90165095 0.28629339 0.03109093 0.15537189]
 [1.34823134 0.93247022 0.41519716 0.11412113 0.16406869]
 [1.44284182 0.81567237 0.28365555 0.04994349 0.18552561]
 [1.47664279 0.85162166 0.36949903 0.09962199 0.20675022]]",0.09920889101082353,0.0832056437794843,-0.0010796193783753271
79,"[[1.46793936 1.0478811  0.4092434  0.08969298 0.12497351]
 [1.44165081 0.92254388 0.36546993 0.02919258 0.07499361]
 [1.31474613 0.89720339 0.4779004  0.06994837        nan]
 [1.57971742 0.83145505 0.40907885 0.0365911  0.12312592]
 [1.64182328 0.94203678 0.57819568 0.24546584 0.09261578]]",-0.011646873612746689,0.21272575179014713,0.0026930052875454484
80,"[[1.6055925  0.88172962 0.546224          nan 0.02723857]
 [1.71159032 1.00925317        nan 0.06349132 0.03760165]
 [1.47737678        nan 0.51733702 0.30141246        nan]
 [1.59556347 1.06191299 0.55532723 0.22647497 0.0687784 ]
 [1.58538325 1.05409104 0.59432575 0.02339723 0.07725121]]",-0.13760821892228148,,-0.003449158337836997
81,"[[1.55463589 1.00081328        nan 0.10471084 0.18199115]
 [1.60735987 1.1545791  0.4502017  0.05235283 0.17023611]
 [1.68965995 1.04386564 0.49727468 0.15993016 0.15456302]
 [1.67489654 0.94502237 0.59239103        nan        nan]
 [1.69344591 0.9163001  0.45172031 0.05981741 0.20708833]]",,0.0015186150308239554,0.00131005454518836
82,"[[1.49379279 0.98356109 0.7881447  0.29430095 0.131038  ]
 [1.51448593 0.90898775 0.5479086  0.36745353        nan]
 [1.925065   1.15597528 0.66415533 0.14254215 0.2254937 ]
 [       nan 1.28231953 0.49197458        nan 0.11402436]
 [1.75927224 1.27594031 0.60409555 0.03207579 0.17312116]]",,0.05618694945075653,-0.0019800494479814182
83,"[[0.51834021 0.29849013 0.14987503        nan 0.33478968]
 [0.48899936 0.24987025        nan        nan 0.3210271 ]
 [0.48618214 0.2429343  0.17257833 0.26186048 0.37911846]
 [0.47319787 0.35403406 0.19271306 0.29860424        nan]
 [0.43578631 0.36586289 0.19230142 0.26913242 0.39830795]]",-0.16499815096877568,,0.0005576882184760875
84,"[[0.53268532 0.34254193 0.17239617 0.27626483 0.3883172 ]
 [0.49640376 0.28343005        nan 0.29516865        nan]
 [0.46940745 0.30887569 0.19929109 0.25564602 0.37217433]
 [0.51468949 0.31960154 0.17790484        nan 0.41045605]
 [0.56443232 0.30042502        nan 0.28404161 0.3580797 ]]",,,0.004252483913782317
85,"[[0.3770619  0.23654334 0.15747555 0.25270586 0.29090299]
 [0.38637291 0.23599743 0.17233397        nan 0.28355091]
 [0.41724147 0.28616437 0.15221913 0.24066466        nan]
 [0.34876404 0.29382963 0.15478864 0.23865297        nan]
 [0.41787395 0.24971223 0.16931622 0.21446173 0.32100229]]",-0.12720031526739334,-0.0030177498542929004,-0.00024390677875115097
